Bhaag Milkha Bhaag,1630000.0,Rakeysh Omprakash Mehra,Farhan Akhtar,Sonam Kapoor,Pavan Malhotra,NULL
Fighting Back,1620000.0,Lewis Teague,Tom Skerritt,Patti LuPone,Michael Sarrazin,R
Keeping Mum,1620000.0,Niall Johnson,Rowan Atkinson,Kristin Scott Thomas,Maggie Smith,R
Potiche,1620000.0,FranÃ§ois Ozon,Catherine Deneuve,GÃ©rard Depardieu,Fabrice Luchini,R
I'm Not Scared,1620000.0,Gabriele Salvatores,Aitana SÃ¡nchez-GijÃ³n,Dino Abbrescia,Giorgio Careccia,TV_MA
Wide Sargasso Sea,1610000.0,John Duigan,Karina Lombard,Nathaniel Parker,Rachel Ward,NC_17
Safe Passage,1610000.0,Robert Allan Ackerman,Susan Sarandon,Sam Shepard,Nick Stahl,PG_13
Kites,1600000.0,Anurag Basu,Hrithik Roshan,BÃ¡rbara Mori,Steven Michael Quezada,NULL
Cairo Time,1600000.0,Ruba Nadda,Patricia Clarkson,Alexander Siddig,Elena Anaya,PG
Jesus of Montreal,1600000.0,Denys Arcand,Lothaire Bluteau,Catherine Wilkening,Johanne-Marie Tremblay,R
Jonathan Livingston Seagull,1600000.0,Hall Bartlett,James Franciscus,Juliet Mills,Philip Ahn,G
Double Trouble,1600000.0,Norman Taurog,Elvis Presley,Annette Day,John Williams,NULL
La Florida,1600000.0,George Mihalka,RÃ©my Girard,Pauline Lapointe,Yvan Canuel,NULL
Chasers,1600000.0,Dennis Hopper,Tom Berenger,Erika Eleniak,William McNamara,R
The Quiet Earth,1600000.0,Geoff Murphy,Bruno Lawrence,Alison Routledge,Pete Smith,R
"New York, I Love You",1590000.0,Fatih Akin,Yvan Attal,Shia LaBeouf,Natalie Portman,R
Making Mr. Right,1580000.0,Susan Seidelman,John Malkovich,Ann Magnuson,Glenne Headly,PG_13
Solarbabies,1580000.0,Alan Johnson,Richard Jordan,Jami Gertz,Jason Patric,PG_13
Race 2,1580000.0,Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Saif Ali Khan,Anil Kapoor,NOT_RATED
Gomorrah,1580000.0,Matteo Garrone,Gianfelice Imparato,Salvatore Abruzzese,Toni Servillo,NOT_RATED
Vincent,1580000.0,Paul Cox,John Hurt,Marika Rivera,Gabriella Trsek,NULL
May Fools,1580000.0,Louis Malle,Miou-Miou,Michel Piccoli,Michel Duchaussoy,TV_MA
The Garbage Pail Kids Movie,1580000.0,Rod Amateau,Anthony Newley,Mackenzie Astin,Phil Fondacaro,PG
Your Sister's Sister,1570000.0,Lynn Shelton,Mark Duplass,Emily Blunt,Rosemarie DeWitt,R
Veronica Guerin,1570000.0,Joel Schumacher,Cate Blanchett,Colin Farrell,Brenda Fricker,R
King of the Airways,1570000.0,Michel Poulette,Martin Drainville,Zenhu Han,Chantal Fontaine,NULL
Hamlet,1570000.0,Michael Almereyda,Ethan Hawke,Kyle MacLachlan,Diane Venora,R
Thirty Two Short Films About Glenn Gould,1570000.0,FranÃ§ois Girard,Colm Feore,Derek Keurvorst,Katya Ladan,NULL
Another Woman,1560000.0,Woody Allen,Gena Rowlands,Mia Farrow,Ian Holm,TV_PG
A Late Quartet,1560000.0,Yaron Zilberman,Philip Seymour Hoffman,Christopher Walken,Catherine Keener,R
A Handful of Dust,1560000.0,Charles Sturridge,James Wilby,Kristin Scott Thomas,Rupert Graves,PG
Rear Window,1560000.0,Alfred Hitchcock,James Stewart,Grace Kelly,Wendell Corey,APPROVED
Persecuted,1560000.0,Daniel Lusko,James Remar,Dean Stockwell,Bruce Davison,PG_13
Truly Madly Deeply,1550000.0,Anthony Minghella,Juliet Stevenson,Alan Rickman,Jenny Howe,PG
Ararat,1550000.0,Atom Egoyan,Charles Aznavour,Brent Carver,Eric Bogosian,R
Late Marriage,1550000.0,Dover Koshashvili,Lior Ashkenazi,Ronit Elkabetz,Moni Moshonov,UNRATED
BloodRayne,1550000.0,Uwe Boll,Kristanna Loken,Ben Kingsley,Michelle Rodriguez,R
The Haunting of Morella,1550000.0,Jim Wynorski,Nicole Eggert,David McCallum,Christopher Halsted,R
Two Moon Junction,1550000.0,Zalman King,Sherilyn Fenn,Richard Tyson,Louise Fletcher,R
A Royal Affair,1550000.0,Nikolaj Arcel,Alicia Vikander,Mads Mikkelsen,Mikkel Boe FÃ¸lsgaard,R
Withnail & I,1540000.0,Bruce Robinson,Richard E. Grant,Paul McGann,Richard Griffiths,R
One False Move,1540000.0,Carl Franklin,Bill Paxton,Billy Bob Thornton,Cynda Williams,R
Departures,1540000.0,YÃ´jirÃ´ Takita,Masahiro Motoki,RyÃ´ko Hirosue,Tsutomu Yamazaki,PG_13
Asterix and Obelix vs. Caesar,1540000.0,Claude Zidi,Christian Clavier,GÃ©rard Depardieu,Roberto Benigni,NULL
Three for the Road,1540000.0,Bill L. Norton,Charlie Sheen,Kerri Green,Alan Ruck,PG
Year of the Dog,1540000.0,Mike White,Molly Shannon,John C. Reilly,Peter Sarsgaard,PG_13
Live Flesh,1540000.0,Pedro AlmodÃ³var,Liberto Rabal,Francesca Neri,Javier Bardem,R
The Gingerbread Man,1530000.0,Robert Altman,Kenneth Branagh,Embeth Davidtz,Robert Downey Jr.,R
Delhi Belly,1530000.0,Abhinay Deo,Akshat Verma,Imran Khan,Vir Das,NULL
The Last of the Finest,1530000.0,John Mackenzie,Brian Dennehy,Joe Pantoliano,Jeff Fahey,R
Trust the Man,1530000.0,Bart Freundlich,David Duchovny,Julianne Moore,Billy Crudup,R
Dogville,1530000.0,Lars von Trier,Nicole Kidman,Paul Bettany,Lauren Bacall,R
Josh and S.A.M.,1530000.0,Billy Weber,Jacob Tierney,Noah Fleiss,Martha Plimpton,PG_13
A Midnight Clear,1530000.0,Keith Gordon,Peter Berg,Kevin Dillon,Arye Gross,R
After the Wedding,1530000.0,Susanne Bier,Mads Mikkelsen,Sidse Babett Knudsen,Rolf LassgÃ¥rd,R
Girlfight,1520000.0,Karyn Kusama,Michelle Rodriguez,Santiago Douglas,Jaime Tirelli,R
Stepfather II,1520000.0,Jeff Burr,Terry O'Quinn,Meg Foster,Caroline Williams,R
Being Human,1520000.0,Bill Forsyth,Robin Williams,John Turturro,Kelly Hunter,PG_13
Life Is Sweet,1520000.0,Mike Leigh,Alison Steadman,Jim Broadbent,Claire Skinner,R
Leaving Normal,1510000.0,Edward Zwick,Christine Lahti,Meg Tilly,Patrika Darbo,R
The City of Lost Children,1510000.0,Marc Caro,Jean-Pierre Jeunet,Ron Perlman,Daniel Emilfork,R
Kon-Tiki,1510000.0,Joachim RÃ¸nning,Espen Sandberg,PÃ¥l Sverre Hagen,Anders Baasmo Christiansen,PG_13
The Double Hour,1510000.0,Giuseppe Capotondi,Kseniya Rappoport,Filippo Timi,Antonia Truppo,NULL
Streets,1510000.0,Katt Shea,Christina Applegate,David Mendenhall,Eb Lottimer,R
Oscar and Lucinda,1510000.0,Gillian Armstrong,Ralph Fiennes,Cate Blanchett,CiarÃ¡n Hinds,R
Married Life,1510000.0,Ira Sachs,Chris Cooper,Patricia Clarkson,Rachel McAdams,PG_13
Housefull 2,1500000.0,Sajid Khan,Akshay Kumar,Asin,John Abraham,NOT_RATED
Company Business,1500000.0,Nicholas Meyer,Gene Hackman,Mikhail Baryshnikov,Kurtwood Smith,PG_13
Lianna,1500000.0,John Sayles,Linda Griffiths,Jane Hallaren,Jon DeVries,R
Land of the Pharaohs,1500000.0,Howard Hawks,Jack Hawkins,Joan Collins,Dewey Martin,APPROVED
Fun in Acapulco,1500000.0,Richard Thorpe,Elvis Presley,Ursula Andress,Elsa CÃ¡rdenas,PG
Pascali's Island,1500000.0,James Dearden,Ben Kingsley,Charles Dance,Kevork Malikyan,PG_13
Testament,1500000.0,Lynne Littman,Jane Alexander,William Devane,Rossie Harris,PG
Heaven's Gate,1500000.0,Michael Cimino,Kris Kristofferson,Christopher Walken,John Hurt,R
At Long Last Love,1500000.0,Peter Bogdanovich,Burt Reynolds,Cybill Shepherd,Madeline Kahn,G
The Whistle Blower,1500000.0,Simon Langton,Michael Caine,James Fox,Nigel Havers,PG
The Only Game in Town,1500000.0,George Stevens,Elizabeth Taylor,Warren Beatty,Charles Braswell,NULL
Ernest Rides Again,1500000.0,John R. Cherry III,Jim Varney,Ron James,Tom Butler,PG
M. Butterfly,1500000.0,David Cronenberg,Jeremy Irons,John Lone,Barbara Sukowa,R
A Dangerous Woman,1500000.0,Stephen Gyllenhaal,Debra Winger,Barbara Hershey,Gabriel Byrne,R
City of Industry,1500000.0,John Irvin,Harvey Keitel,Stephen Dorff,Timothy Hutton,R
A Cry in the Wild,1490000.0,Mark Griffiths,Jared Rushton,Ned Beatty,Pamela Sue Martin,PG
Bollywood/Hollywood,1490000.0,Deepa Mehta,Rahul Khanna,Moushumi Chatterjee,Dina Pathak,PG_13
Sex and Lucia,1490000.0,Julio Medem,Paz Vega,TristÃ¡n Ulloa,Najwa Nimri,R
The Pyramid,1490000.0,GrÃ©gory Levasseur,Ashley Hinshaw,James Buckley,Denis O'Hare,R
Night Watch,1490000.0,Timur Bekmambetov,Konstantin Khabenskiy,Vladimir Menshov,Mariya Poroshina,R
Ek Tha Tiger,1480000.0,Kabir Khan,Salman Khan,Katrina Kaif,Ranvir Shorey,NOT_RATED
My Mother's Castle,1480000.0,Yves Robert,Julien Ciamaca,Philippe CaubÃ¨re,Nathalie Roussel,PG
Clockwise,1480000.0,Christopher Morahan,John Cleese,Penny Leatherbarrow,Howard Lloyd-Lewis,PG
The Joneses,1470000.0,Derrick Borte,Demi Moore,David Duchovny,Amber Heard,R
Zebrahead,1470000.0,Anthony Drazan,Michael Rapaport,DeShonn Castle,Kevin Corrigan,R
Three Colors: White,1460000.0,Krzysztof Kieslowski,Zbigniew Zamachowski,Julie Delpy,Janusz Gajos,R
Mister Johnson,1460000.0,Bruce Beresford,Pierce Brosnan,Edward Woodward,Maynard Eziashi,PG_13
Head Office,1460000.0,Ken Finkleman,Judge Reinhold,Eddie Albert,Lori-Nan Engler,PG_13
Paradise Now,1450000.0,Hany Abu-Assad,Kais Nashif,Ali Suliman,Lubna Azabal,PG_13
Under the Sand,1450000.0,FranÃ§ois Ozon,Charlotte Rampling,Bruno Cremer,Jacques Nolot,UNRATED
Beautiful Thing,1450000.0,Hettie Macdonald,Glen Berry,Linda Henry,Meera Syal,R
Shadow of the Wolf,1450000.0,Jacques Dorfmann,Pierre Magny,Lou Diamond Phillips,ToshirÃ´ Mifune,PG_13
Kambakkht Ishq,1450000.0,Sabir Khan,Sylvester Stallone,Brandon Routh,Denise Richards,NULL
Nowhere Boy,1450000.0,Sam Taylor-Johnson,Aaron Taylor-Johnson,Kristin Scott Thomas,Anne-Marie Duff,R
Blade Runner,1450000.0,Ridley Scott,Harrison Ford,Rutger Hauer,Sean Young,R
Belizaire the Cajun,1440000.0,Glen Pitre,Armand Assante,Gail Youngs,Michael Schoeffling,PG
Greenfingers,1440000.0,Joel Hershman,Clive Owen,Helen Mirren,David Kelly,R
Love at Large,1440000.0,Alan Rudolph,Tom Berenger,Elizabeth Perkins,Anne Archer,R
Down by Law,1440000.0,Jim Jarmusch,Tom Waits,John Lurie,Roberto Benigni,R
Disconnect,1440000.0,Henry Alex Rubin,Jason Bateman,Jonah Bobo,Haley Ramm,R
A Prayer for the Dying,1430000.0,Mike Hodges,Mickey Rourke,Bob Hoskins,Alan Bates,R
The Man from Elysian Fields,1430000.0,George Hickenlooper,Andy Garcia,Mick Jagger,Julianna Margulies,R
The Art of Getting By,1430000.0,Gavin Wiesen,Freddie Highmore,Emma Roberts,Michael Angarano,PG_13
I Hope They Serve Beer in Hell,1430000.0,Bob Gosse,Matt Czuchry,Geoff Stults,Jesse Bradford,R
My Best Friend,1420000.0,Patrice Leconte,Daniel Auteuil,Dany Boon,Julie Gayet,PG_13
Northfork,1420000.0,Michael Polish,Duel Farnes,Nick Nolte,Anthony Edwards,PG_13
Piñero,1420000.0,Leon Ichaso,Benjamin Bratt,Giancarlo Esposito,Talisa Soto,R
Monsieur Hire,1420000.0,Patrice Leconte,Michel Blanc,Sandrine Bonnaire,Luc Thuillier,PG_13
The Field,1410000.0,Jim Sheridan,Richard Harris,John Hurt,Sean Bean,PG_13
Wrong Is Right,1410000.0,Richard Brooks,Sean Connery,George Grizzard,Robert Conrad,R
Salaam Namaste,1410000.0,Siddharth Anand,Saif Ali Khan,Preity Zinta,Arshad Warsi,NULL
The Notorious Bettie Page,1410000.0,Mary Harron,Gretchen Mol,Lili Taylor,Chris Bauer,R
Paheli,1410000.0,Amol Palekar,Shah Rukh Khan,Anupam Kher,Rani Mukerji,NULL
I've Heard the Mermaids Singing,1410000.0,Patricia Rozema,Sheila McCarthy,Paule Baillargeon,Ann-Marie MacDonald,R
Lovers: A True Story,1410000.0,Vicente Aranda,Victoria Abril,Jorge Sanz,Maribel VerdÃº,R
Where Angels Fear to Tread,1400000.0,Charles Sturridge,Helena Bonham Carter,Judy Davis,Rupert Graves,PG
French Twist,1400000.0,Josiane Balasko,Victoria Abril,Josiane Balasko,Alain Chabat,R
True Love,1400000.0,Nancy Savoca,Annabella Sciorra,Ron Eldard,Aida Turturro,R
The Beast Within,1400000.0,Philippe Mora,Ronny Cox,Bibi Besch,Paul Clemens,R
American Flyers,1400000.0,John Badham,Kevin Costner,David Marshall Grant,Rae Dawn Chong,PG_13
The Offspring,1400000.0,Jeff Burr,Vincent Price,Clu Gulager,Terry Kiser,R
Ushpizin,1400000.0,Giddi Dar,Shuli Rand,Michal Bat-Sheva Rand,Shaul Mizrahi,PG
Courage Mountain,1390000.0,Christopher Leitch,Juliette Caton,Charlie Sheen,Joanna Clarke,PG
Saving Private Perez,1390000.0,Beto GÃ³mez,Miguel Rodarte,JesÃºs Ochoa,JoaquÃ­n Cosio,PG_13
The Kid with a Bike,1380000.0,Jean-Pierre Dardenne,Luc Dardenne,Thomas Doret,CÃ©cile De France,PG_13
Repossessed,1380000.0,Bob Logan,Leslie Nielsen,Linda Blair,Ned Beatty,PG_13
Book of Love,1380000.0,Robert Shaye,Chris Young,Keith Coogan,Aeryk Egan,R
In God's Hands,1380000.0,Zalman King,Matt George,Matty Liu,Shane Dorian,PG_13
Girl Most Likely,1380000.0,Shari Springer Berman,Robert Pulcini,Kristen Wiig,Annette Bening,PG_13
Daddy's Dyin'... Who's Got the Will?,1370000.0,Jack Fisk,Beau Bridges,Keith Carradine,Beverly D'Angelo,PG_13
Pride,1370000.0,Sunu Gonera,Terrence Howard,Bernie Mac,Kimberly Elise,PG
South Central,1370000.0,Stephen Milburn Anderson,Byron Minns,Glenn Plummer,Lexie Bigham,R
Everybody Wins,1370000.0,Karel Reisz,Debra Winger,Nick Nolte,Will Patton,R
Armed Response,1370000.0,Fred Olen Ray,David Carradine,Lee Van Cleef,Mako,R
Evelyn,1370000.0,Bruce Beresford,Pierce Brosnan,Julianna Margulies,Aidan Quinn,PG
Little Nemo: Adventures in Slumberland,1370000.0,Masami Hata,William T. Hurtz,Gabriel Damon,Mickey Rooney,G
I'm So Excited!,1370000.0,Pedro AlmodÃ³var,Javier CÃ¡mara,Pepa Charro,Cecilia Roth,R
Race,1370000.0,Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Saif Ali Khan,Akshaye Khanna,NULL
Bodyguard,1360000.0,Siddique,Harisree Asokan,Dilip,Mithra Kurian,NULL
Locke,1360000.0,Steven Knight,Tom Hardy,Olivia Colman,Ruth Wilson,R
Spanking the Monkey,1360000.0,David O. Russell,Jeremy Davies,Alberta Watson,Elizabeth Newett,UNRATED
Gimme Shelter,1360000.0,Ron Krauss,Vanessa Hudgens,Rosario Dawson,Brendan Fraser,PG_13
Read My Lips,1360000.0,Jacques Audiard,Vincent Cassel,Emmanuelle Devos,Olivier Gourmet,R
The Devil's Double,1360000.0,Lee Tamahori,Dominic Cooper,Ludivine Sagnier,Raad Rawi,R
The Secrets of Jonathan Sperry,1360000.0,Rich Christiano,Gavin MacLeod,Jansen Panettiere,Robert Guillaume,PG
Ponette,1350000.0,Jacques Doillon,Victoire Thivisol,Delphine Schiltz,Matiaz Bureau Caton,NULL
The Oscar Nominated Short Films: Animation,1350000.0,Martin Delamere,NULL,NULL,NULL,NOT_RATED
Platoon Leader,1350000.0,Aaron Norris,Tony Pierce,Robert F. Lyons,Michael Dudikoff,R
Wadjda,1350000.0,Haifaa Al-Mansour,Waad Mohammed,Reem Abdullah,Abdullrahman Al Gohani,PG
Snow Flower and the Secret Fan,1350000.0,Wayne Wang,Bingbing Li,Gianna Jun,Vivian Wu,PG_13
"Gas, Food Lodging",1350000.0,Allison Anders,Brooke Adams,Ione Skye,Fairuza Balk,R
At Play in the Fields of the Lord,1340000.0,Hector Babenco,Tom Berenger,John Lithgow,Daryl Hannah,R
Dear Frankie,1340000.0,Shona Auerbach,Emily Mortimer,Jack McElhone,Gerard Butler,PG_13
A Dirty Shame,1340000.0,John Waters,Tracey Ullman,Chris Isaak,Selma Blair,R
GoBots: War of the Rock Lords,1340000.0,Don Lusk,Ray Patterson,Margot Kidder,Roddy McDowall,G
The Whales of August,1340000.0,Lindsay Anderson,Bette Davis,Lillian Gish,Vincent Price,NULL
Certified Copy,1340000.0,Abbas Kiarostami,Juliette Binoche,William Shimell,Jean-Claude CarriÃ¨re,UNRATED
Henry Fool,1330000.0,Hal Hartley,Thomas Jay Ryan,James Urbaniak,Parker Posey,R
The Navigator: A Medieval Odyssey,1330000.0,Vincent Ward,Bruce Lyons,Chris Haywood,Hamish McFarlane,PG
"No eres tú, soy yo",1330000.0,Alejandro Springall,Eugenio Derbez,Martina GarcÃ­a,Alejandra Barros,PG_13
The Past,1330000.0,Asghar Farhadi,BÃ©rÃ©nice Bejo,Tahar Rahim,Ali Mosaffa,PG_13
The Emperor and the Assassin,1330000.0,Kaige Chen,Li Gong,Fengyi Zhang,Zhou Sun,R
Midnight Crossing,1330000.0,Roger Holzberg,Faye Dunaway,Daniel J. Travanti,Kim Cattrall,R
Steele Justice,1330000.0,Robert Boris,Sela Ward,Martin Kove,Ronny Cox,R
The Ultimate Life,1330000.0,Michael Landon Jr.,Logan Bartholomew,Peter Fonda,Ali Hillis,PG
Thumbsucker,1330000.0,Mike Mills,Lou Taylor Pucci,Tilda Swinton,Vincent D'Onofrio,R
The Work and the Glory III: A House Divided,1330000.0,Sterling Van Wagenen,Sam Hennings,Brenda Strong,Eric Johnson,PG
Sarah Silverman: Jesus Is Magic,1320000.0,Liam Lynch,Sarah Silverman,Brian Posehn,Laura Silverman,NOT_RATED
Divided We Fall,1320000.0,Jan Hrebejk,Bolek PolÃ­vka,Csongor Kassai,Jaroslav Dusek,PG_13
Romero,1320000.0,John Duigan,Raul Julia,Richard Jordan,Ana Alicia,PG_13
Another Earth,1320000.0,Mike Cahill,Brit Marling,William Mapother,Matthew-Lee Erlbach,PG_13
Catfish in Black Bean Sauce,1320000.0,Chi Muoi Lo,Chi Muoi Lo,Sanaa Lathan,Paul Winfield,PG_13
Happy Endings,1310000.0,Don Roos,Lisa Kudrow,Steve Coogan,Maggie Gyllenhaal,R
Off the Map,1310000.0,Campbell Scott,Valentina de Angelis,Joan Allen,Sam Elliott,PG_13
Saints and Soldiers,1310000.0,Ryan Little,Corbin Allred,Alexander Polinsky,Kirby Heyborne,R
Nicholas Nickleby,1310000.0,Douglas McGrath,Charlie Hunnam,Jamie Bell,Christopher Plummer,PG
The Fourth War,1310000.0,John Frankenheimer,Roy Scheider,JÃ¼rgen Prochnow,Tim Reid,R
Babar: The Movie,1310000.0,Alan Bunce,Gordon Pinsent,Gavin Magrath,Elizabeth Hanna,G
8 Million Ways to Die,1310000.0,Hal Ashby,Jeff Bridges,Rosanna Arquette,Alexandra Paul,R
The Good German,1300000.0,Steven Soderbergh,George Clooney,Cate Blanchett,Tobey Maguire,R
Sylvia,1300000.0,Christine Jeffs,Gwyneth Paltrow,Daniel Craig,Lucy Davenport,R
Native Son,1300000.0,Jerrold Freedman,Victor Love,Matt Dillon,Elizabeth McGovern,PG
Touch and Go,1300000.0,Robert Mandel,Michael Keaton,Maria Conchita Alonso,Ajay Naidu,R
Water,1300000.0,Dick Clement,Michael Caine,Valerie Perrine,Brenda Vaccaro,PG_13
Kickboxer 2: The Road Back,1300000.0,Albert Pyun,Sasha Mitchell,Peter Boyle,Dennis Chan,R
Eddie Macon's Run,1300000.0,Jeff Kanew,Kirk Douglas,John Schneider,Lee Purcell,PG
The Best Intentions,1300000.0,Bille August,Samuel FrÃ¶ler,Pernilla August,Max von Sydow,NULL
"Olivier, Olivier",1300000.0,Agnieszka Holland,Brigitte RoÃ¼an,FranÃ§ois Cluzet,Jean-FranÃ§ois StÃ©venin,R
A Man Called... Rainbo,1300000.0,David Casci,Sylvester Stallone,Jeffrey Hilton,Tony Page,NULL
King of the Hill,1300000.0,Steven Soderbergh,Jesse Bradford,Jeroen KrabbÃ©,Lisa Eichhorn,PG_13
Radioland Murders,1300000.0,Mel Smith,Brian Benben,Mary Stuart Masterson,Ned Beatty,PG
Funny Games,1290000.0,Michael Haneke,Naomi Watts,Tim Roth,Michael Pitt,R
The Hot Spot,1290000.0,Dennis Hopper,Don Johnson,Virginia Madsen,Jennifer Connelly,R
Kansas City,1290000.0,Robert Altman,Jennifer Jason Leigh,Miranda Richardson,Harry Belafonte,R
Bloodfist II,1290000.0,Andy Blumenthal,Don 'The Dragon' Wilson,Rina Reyes,Joe Mari Avellana,R
The Kings of Summer,1290000.0,Jordan Vogt-Roberts,Nick Robinson,Gabriel Basso,Moises Arias,R
Raajneeti,1290000.0,Prakash Jha,Naseeruddin Shah,Arjun Rampal,Nana Patekar,NULL
Kaminey: The Scoundrels,1290000.0,Vishal Bhardwaj,Shahid Kapoor,Priyanka Chopra,Deb Mukherjee,NULL
Time Changer,1280000.0,Rich Christiano,D. David Morin,Gavin MacLeod,Hal Linden,PG
Romance,1280000.0,Catherine Breillat,Caroline Ducey,Sagamore StÃ©venin,FranÃ§ois BerlÃ©and,UNRATED
Jesus' Son,1280000.0,Alison Maclean,Billy Crudup,Robert Michael Kelly,Torben Brooks,R
Tumbleweeds,1280000.0,Gavin O'Connor,Janet McTeer,Kimberly J. Brown,Jay O. Sanders,PG_13
The Road Home,1280000.0,Yimou Zhang,Ziyi Zhang,Honglei Sun,Hao Zheng,G
The Rapture,1280000.0,Michael Tolkin,Mimi Rogers,David Duchovny,Darwyn Carson,R
Walking and Talking,1280000.0,Nicole Holofcener,Catherine Keener,Anne Heche,Amy Braverman,R
Cecil B. DeMented,1280000.0,John Waters,Melanie Griffith,Stephen Dorff,Alicia Witt,R
Blue in the Face,1280000.0,Paul Auster,Wayne Wang,Harvey Keitel,Lou Reed,R
Robot Jox,1270000.0,Stuart Gordon,Gary Graham,Anne-Marie Johnson,Paul Koslo,PG
Paper Heart,1270000.0,Nicholas Jasenovec,Charlyne Yi,Michael Cera,Jake Johnson,PG_13
City of Hope,1260000.0,John Sayles,Vincent Spano,Tony Lo Bianco,Stephen Mendillo,R
Phat Beach,1260000.0,Doug Ellin,Jermaine 'Huggy' Hopkins,Brian Hooks,Claudia Kaleem,R
Hideous Kinky,1260000.0,Gillies MacKinnon,Kate Winslet,Bella Riza,SaÃ¯d Taghmaoui,R
Little Vera,1260000.0,Vasili Pichul,Natalya Negoda,Andrey Sokolov,Yuriy Nazarov,UNRATED
China Girl,1260000.0,Abel Ferrara,James Russo,Richard Panebianco,Sari Chang,R
From Beyond,1260000.0,Stuart Gordon,Jeffrey Combs,Barbara Crampton,Ted Sorel,R
Micmacs,1260000.0,Jean-Pierre Jeunet,Dany Boon,AndrÃ© Dussollier,Nicolas MariÃ©,R
Roger Dodger,1260000.0,Dylan Kidd,Campbell Scott,Jesse Eisenberg,Isabella Rossellini,R
Dabangg,1260000.0,Abhinav Kashyap,Salman Khan,Sonakshi Sinha,Vinod Khanna,NULL
The Abandoned,1260000.0,Nacho CerdÃ ,Anastasia Hille,Karel Roden,Valentin Goshev,R
The Singles Ward,1250000.0,Kurt Hale,Will Swenson,Connie Young,Daryn Tufts,PG
De Sade,1250000.0,Cy Endfield,Keir Dullea,Senta Berger,Lilli Palmer,R
Premature Burial,1250000.0,Roger Corman,Ray Milland,Hazel Court,Richard Ney,UNRATED
The Legend of Blood Mountain,1250000.0,Massey Cramer,George Ellis,Erin Fleming,Edward Yastin,NULL
Lost Angels,1250000.0,Hugh Hudson,Donald Sutherland,Adam Horovitz,Amy Locane,R
Tristram Shandy: A Cock and Bull Story,1250000.0,Michael Winterbottom,Steve Coogan,Jeremy Northam,Rob Brydon,R
MVP: Most Valuable Primate,1250000.0,Robert Vince,Bernie,Louie,Mac,PG
Turn It Up,1240000.0,Robert Adetuyi,Pras,Ja Rule,Jason Statham,R
The Comfort of Strangers,1240000.0,Paul Schrader,Christopher Walken,Rupert Everett,Natasha Richardson,R
"For a Good Time, Call...",1240000.0,Jamie Travis,Ari Graynor,Lauren Miller,Justin Long,R
Slumber Party Massacre III,1240000.0,Sally Mattison,Keely Christian,Brittain Frye,Michael Harris,R
Picture Bride,1240000.0,Kayo Hatta,YÃ»ki KudÃ´,Akira Takayama,Cary-Hiroyuki Tagawa,PG_13
"Car 54, Where Are You?",1240000.0,Bill Fishman,David Johansen,John C. McGinley,Fran Drescher,PG_13
Take This Waltz,1240000.0,Sarah Polley,Michelle Williams,Seth Rogen,Sarah Silverman,R
Anna,1240000.0,Yurek Bogayevicz,Sally Kirkland,Paulina Porizkova,Robert Fields,PG_13
Queen of Hearts,1240000.0,Jon Amiel,Vittorio Duse,Joseph Long,Anita Zagaria,PG
Dostana,1240000.0,Tarun Mansukhani,Abhishek Bachchan,John Abraham,Priyanka Chopra,UNRATED
The Invisible Woman,1230000.0,Ralph Fiennes,Ralph Fiennes,Felicity Jones,Kristin Scott Thomas,R
The Icicle Thief,1230000.0,Maurizio Nichetti,Maurizio Nichetti,Caterina Sylos Labini,Federico Rizzo,NOT_RATED
Singham Returns,1230000.0,Rohit Shetty,Kareena Kapoor,Ajay Devgn,Anupam Kher,NULL
Monty Python and the Holy Grail,1230000.0,Terry Gilliam,Terry Jones,Graham Chapman,John Cleese,PG
