name	year	genre	runtime	rating	num_votes	img_src	revenue	director	actor1	actor2	actor3	rated
the krays	1990	Biography	119	6.7	4637	http://ia.media-imdb.com/images/M/MV5BMTU5NTEzMjgxNl5BMl5BanBnXkFtZTcwODA5NjAwMQ@@._V1._SX54_CR0,0,54,74_.jpg	2060000	Peter Medak	Gary Kemp	Martin Kemp	Billie Whitelaw	R
brick	2005	Crime	110	7.5	76464	http://ia.media-imdb.com/images/M/MV5BMTk4MjQzMzA2N15BMl5BanBnXkFtZTcwMTU2MzIzMQ@@._V1._SX54_CR0,0,54,74_.jpg	2060000	Rian Johnson	Joseph Gordon-Levitt	Lukas Haas	Emilie de Ravin	R
pelle the conqueror	1987	Drama	157	7.9	6784	http://ia.media-imdb.com/images/M/MV5BMTY0Njg2MjQ5NV5BMl5BanBnXkFtZTcwODYyOTUyMQ@@._V1._SX54_CR0,0,54,74_.jpg	2050000	Bille August	Pelle Hvenegaard	Max von Sydow	Erik Paaske	NULL
jacknife	1989	Drama	102	6.4	3976	http://ia.media-imdb.com/images/M/MV5BMTI5MTk5OTA3Ml5BMl5BanBnXkFtZTcwNDQzMTYyMQ@@._V1._SX54_CR0,0,54,74_.jpg	2050000	David Hugh Jones	Robert De Niro	Kathy Baker	Ed Harris	R
trick	1999	Comedy	89	7.2	6157	http://ia.media-imdb.com/images/M/MV5BMjExNDM2NDk0OV5BMl5BanBnXkFtZTcwMjA1NzYxMQ@@._V1._SY74_CR0,0,54,74_.jpg	2050000	Jim Fall	Christian Campbell	John Paul Pitoc	Tori Spelling	R
avenue montaigne	2006	Comedy	106	6.8	3517	http://ia.media-imdb.com/images/M/MV5BMTc3MDY0ODYyNF5BMl5BanBnXkFtZTcwMjA1MDI0MQ@@._V1._SX54_CR0,0,54,74_.jpg	2040000	DaniÃ¨le Thompson	CÃ©cile De France	ValÃ©rie Lemercier	Albert Dupontel	PG_13
el mariachi	1992	Action	81	7	44923	http://ia.media-imdb.com/images/M/MV5BMzc1MTYxMzYyN15BMl5BanBnXkFtZTcwOTMwOTM4OA@@._V1._SX54_CR0,0,54,74_.jpg	2040000	Robert Rodriguez	Carlos Gallardo	Consuelo GÃ³mez	Jaime de Hoyos	R
i love you phillip morris	2009	Biography	98	6.7	67558	http://ia.media-imdb.com/images/M/MV5BNDkzMjkwNjc5NV5BMl5BanBnXkFtZTcwNzEyOTk5Mw@@._V1._SX54_CR0,0,54,74_.jpg	2040000	Glenn Ficarra	John Requa	Jim Carrey	Ewan McGregor	R
mom and dad save the world	1992	Adventure	88	5.2	3156	http://ia.media-imdb.com/images/M/MV5BMTUxNTIwMTY3MF5BMl5BanBnXkFtZTgwMDU0MTQ5MDE@._V1._SX54_CR0,0,54,74_.jpg	2030000	Greg Beeman	Teri Garr	Jeffrey Jones	Jon Lovitz	PG
besieged	1998	Drama	93	7	3460	http://ia.media-imdb.com/images/M/MV5BMTI0Nzk2MDE5M15BMl5BanBnXkFtZTcwNjQzNDAyMQ@@._V1._SX54_CR0,0,54,74_.jpg	2030000	Bernardo Bertolucci	Thandie Newton	David Thewlis	Claudio Santamaria	R
novocaine	2001	Comedy	95	5.8	8989	http://ia.media-imdb.com/images/M/MV5BMTI1MDQzNTM0NV5BMl5BanBnXkFtZTcwNDUxNTMyMQ@@._V1._SX54_CR0,0,54,74_.jpg	2030000	David Atkins	Steve Martin	Helena Bonham Carter	Chelcie Ross	R
is anybody there?	2008	Drama	94	6.8	3733	http://ia.media-imdb.com/images/M/MV5BNTQxNTA4MDY0M15BMl5BanBnXkFtZTcwMjk2NzE0Mg@@._V1._SX54_CR0,0,54,74_.jpg	2020000	John Crowley	Michael Caine	Bill Milner	Anne-Marie Duff	PG_13
rad	1986	Drama	91	7.2	3258	http://ia.media-imdb.com/images/M/MV5BMTA0NjY5NzExMzNeQTJeQWpwZ15BbWU4MDIxNTM4MTEx._V1._SX54_CR0,0,54,74_.jpg	2020000	Hal Needham	Bart Conner	Lori Loughlin	Bill Allen	PG
night on earth	1991	Comedy	129	7.8	33873	http://ia.media-imdb.com/images/M/MV5BMTY0NTkxOTQwMF5BMl5BanBnXkFtZTcwNzQ4MzA1MQ@@._V1._SX54_CR0,0,54,74_.jpg	2020000	Jim Jarmusch	Winona Ryder	Gena Rowlands	Lisanne Falk	R
the trip	2010	Comedy	107	7.1	13262	http://ia.media-imdb.com/images/M/MV5BNDEzMTM1OTM4M15BMl5BanBnXkFtZTcwMTE3MDcxNQ@@._V1._SX54_CR0,0,54,74_.jpg	2010000	Michael Winterbottom	Steve Coogan	Rob Brydon	Paul Popplewell	NOT_RATED
better than chocolate	1999	Comedy	101	6.3	5696	http://ia.media-imdb.com/images/M/MV5BMTg1NDIwMjkzOV5BMl5BanBnXkFtZTcwMjA4MTk0MQ@@._V1._SX54_CR0,0,54,74_.jpg	2010000	Anne Wheeler	Wendy Crewson	Karyn Dwyer	Christina Cox	UNRATED
monsieur lazhar	2011	Comedy	94	7.5	13533	http://ia.media-imdb.com/images/M/MV5BNjM0NTYyNTkwNF5BMl5BanBnXkFtZTcwMzQwOTUzNw@@._V1._SX54_CR0,0,54,74_.jpg	2010000	Philippe Falardeau	Mohamed Fellag	Sophie NÃ©lisse	Ãmilien NÃ©ron	PG_13
footnote	2011	Comedy	103	7.1	3947	http://ia.media-imdb.com/images/M/MV5BMTYxMTUxNjI2N15BMl5BanBnXkFtZTcwMjM5MjA5Ng@@._V1._SX54_CR0,0,54,74_.jpg	2010000	Joseph Cedar	Shlomo Bar-Aba	Lior Ashkenazi	Aliza Rosen	PG
nemesis	1992	Action	95	5.5	3147	http://ia.media-imdb.com/images/M/MV5BMTY2NzQyNTg4Nl5BMl5BanBnXkFtZTcwMTQ1NjkxMQ@@._V1._SX54_CR0,0,54,74_.jpg	2e+06	Albert Pyun	Olivier Gruner	Tim Thomerson	Cary-Hiroyuki Tagawa	R
bad lieutenant	1992	Crime	96	7.1	25513	http://ia.media-imdb.com/images/M/MV5BMjA0NDkyNjY3OV5BMl5BanBnXkFtZTcwNDg5OTg5NA@@._V1._SX54_CR0,0,54,74_.jpg	2e+06	Abel Ferrara	Harvey Keitel	Victor Argo	Paul Calderon	TV_MA
...and god created woman	1956	Drama	95	6.3	4549	http://ia.media-imdb.com/images/M/MV5BMTk0MDU4OTczOF5BMl5BanBnXkFtZTcwNTIzMTgxMQ@@._V1._SX54_CR0,0,54,74_.jpg	2e+06	Roger Vadim	Brigitte Bardot	Curd JÃ¼rgens	Jean-Louis Trintignant	PG
the double life of veronique	1991	Drama	98	7.9	22712	http://ia.media-imdb.com/images/M/MV5BMTc3OTUyNjE3Ml5BMl5BanBnXkFtZTcwNzY4MzkzMQ@@._V1._SX54_CR0,0,54,74_.jpg	2e+06	Krzysztof Kieslowski	IrÃ¨ne Jacob	Wladyslaw Kowalski	Halina Gryglaszewska	R
limbo	1999	Adventure	126	7.1	4914	http://ia.media-imdb.com/images/M/MV5BMTI4MTQ3Mzg2NF5BMl5BanBnXkFtZTcwNDQ0MzMyMQ@@._V1._SX54_CR0,0,54,74_.jpg	2e+06	John Sayles	David Strathairn	Mary Elizabeth Mastrantonio	Vanessa Martinez	R
oliver twist	2005	Crime	130	6.9	22517	http://ia.media-imdb.com/images/M/MV5BMTU5OTMwNDg3Ml5BMl5BanBnXkFtZTcwMzEyMDEzMQ@@._V1._SX54_CR0,0,54,74_.jpg	1990000	Roman Polanski	Barney Clark	Ben Kingsley	Jeremy Swift	PG_13
ju dou	1990	Drama	95	7.8	5013	http://ia.media-imdb.com/images/M/MV5BMTQxMTYwNzkwNl5BMl5BanBnXkFtZTcwNTg3ODAyMQ@@._V1._SX54_CR0,0,54,74_.jpg	1990000	Yimou Zhang	Fengliang Yang	Li Gong	Wei Li	PG_13
surviving picasso	1996	Biography	125	6.3	5250	http://ia.media-imdb.com/images/M/MV5BMTk2NTI4MTMwMV5BMl5BanBnXkFtZTcwMjE4ODcyMQ@@._V1._SX54_CR0,0,54,74_.jpg	1990000	James Ivory	Anthony Hopkins	Natascha McElhone	Julianne Moore	R
the immigrant	2013	Drama	120	6.6	11242	http://ia.media-imdb.com/images/M/MV5BNjQ2OTAyNTUzNl5BMl5BanBnXkFtZTgwMTkxNzA2MTE@._V1._SX54_CR0,0,54,74_.jpg	1980000	James Gray	Marion Cotillard	Joaquin Phoenix	Jeremy Renner	R
shortbus	2006	Comedy	101	6.6	24807	http://ia.media-imdb.com/images/M/MV5BMjE2NjQ5MDE2MF5BMl5BanBnXkFtZTcwOTc4ODA0MQ@@._V1._SY74_CR3,0,54,74_.jpg	1980000	John Cameron Mitchell	Sook-Yin Lee	Peter Stickles	PJ DeBoy	UNRATED
alien	1979	Horror	117	8.5	440820	http://ia.media-imdb.com/images/M/MV5BMTU1ODQ4NjQyOV5BMl5BanBnXkFtZTgwOTQ3NDU2MTE@._V1._SX54_CR0,0,54,74_.jpg	1980000	Ridley Scott	Sigourney Weaver	Tom Skerritt	John Hurt	TV_14
agneepath	2012	Action	174	7	12407	http://ia.media-imdb.com/images/M/MV5BMzcxNTEzNzI4M15BMl5BanBnXkFtZTcwMTc3MDUzNw@@._V1._SX54_CR0,0,54,74_.jpg	1980000	Karan Malhotra	Hrithik Roshan	Priyanka Chopra	Sanjay Dutt	NOT_RATED
agneepath	1990	Action	174	7.8	3391	http://ia.media-imdb.com/images/M/MV5BMjEzMTc5Mzc0NF5BMl5BanBnXkFtZTcwNzQwNDUzNw@@._V1._SY74_CR30,0,54,74_.jpg	1980000	Karan Malhotra	Hrithik Roshan	Priyanka Chopra	Sanjay Dutt	NOT_RATED
zero effect	1998	Comedy	116	7	11723	http://ia.media-imdb.com/images/M/MV5BMTQ2NzYxMzI5Nl5BMl5BanBnXkFtZTcwMjkzMzMyMQ@@._V1._SX54_CR0,0,54,74_.jpg	1980000	Jake Kasdan	Bill Pullman	Ben Stiller	Ryan O'Neal	R
the incredibly true adventure of two girls in love	1995	Comedy	94	6.5	3078	http://ia.media-imdb.com/images/M/MV5BMTgyODczMDQ5Nl5BMl5BanBnXkFtZTcwMzQwNzUyMQ@@._V1._SX54_CR0,0,54,74_.jpg	1980000	Maria Maggenti	Laurel Holloman	Nicole Ari Parker	Maggie Moore	R
coffee and cigarettes	2003	Comedy	95	7	39181	http://ia.media-imdb.com/images/M/MV5BMTQ5NTcxODA5MV5BMl5BanBnXkFtZTcwMTEwMTYyMQ@@._V1._SX54_CR0,0,54,74_.jpg	1970000	Jim Jarmusch	Bill Murray	Tom Waits	Roberto Benigni	R
dreams	1990	Drama	119	7.8	16376	http://ia.media-imdb.com/images/M/MV5BMTU2MTYxMTExMF5BMl5BanBnXkFtZTYwOTUzNDg5._V1._SX54_CR0,0,54,74_.jpg	1960000	Akira Kurosawa	Akira Terao	Mitsuko BaishÃ´	Toshie Negishi	PG
margot at the wedding	2007	Comedy	93	6	13824	http://ia.media-imdb.com/images/M/MV5BMTI4MTU2OTk3OF5BMl5BanBnXkFtZTYwMjE2MjY2._V1._SX54_CR0,0,54,74_.jpg	1960000	Noah Baumbach	Nicole Kidman	Jennifer Jason Leigh	Flora Cross	R
crazy in alabama	1999	Comedy	111	6.3	5474	http://ia.media-imdb.com/images/M/MV5BMTM2MzgwMjEwMl5BMl5BanBnXkFtZTYwMzgxOTE5._V1._SX54_CR0,0,54,74_.jpg	1950000	Antonio Banderas	Melanie Griffith	David Morse	Lucas Black	PG_13
the clan of the cave bear	1986	Adventure	98	5.3	4509	http://ia.media-imdb.com/images/M/MV5BMTM4NDY4NjYwOF5BMl5BanBnXkFtZTcwODQyODMyMQ@@._V1._SX54_CR0,0,54,74_.jpg	1950000	Michael Chapman	Daryl Hannah	Pamela Reed	James Remar	R
two girls and a guy	1997	Comedy	84	5.6	5517	http://ia.media-imdb.com/images/M/MV5BMTQ1MDIzNjMzMV5BMl5BanBnXkFtZTcwNTY0NDkxMQ@@._V1._SX54_CR0,0,54,74_.jpg	1950000	James Toback	Robert Downey Jr.	Heather Graham	Natasha Gregson Wagner	NC_17
the iceman	2012	Biography	106	6.9	44552	http://ia.media-imdb.com/images/M/MV5BNDQyMjM5MTc2OF5BMl5BanBnXkFtZTgwMzg1NTMxMjE@._V1._SX54_CR0,0,54,74_.jpg	1940000	Ariel Vromen	Michael Shannon	Chris Evans	James Franco	R
dragon ball z: battle of gods	2013	Animation	85	7.3	11115	http://ia.media-imdb.com/images/M/MV5BMjE2MzUwODUxMl5BMl5BanBnXkFtZTgwMTI0NDkzMjE@._V1._SY74_CR1,0,54,74_.jpg	1940000	Masahiro Hosoda	Sean Schemmel	Jason Douglas	Ian Sinclair	PG_13
erik the viking	1989	Comedy	107	6.2	10235	http://ia.media-imdb.com/images/M/MV5BMTU1OTc4NzQwMF5BMl5BanBnXkFtZTcwOTY5NjYzNA@@._V1._SX54_CR0,0,54,74_.jpg	1930000	Terry Jones	Tim Robbins	John Cleese	Mickey Rooney	PG_13
high art	1998	Drama	101	6.7	7561	http://ia.media-imdb.com/images/M/MV5BMjAyMjIwMzM3M15BMl5BanBnXkFtZTcwOTU0MDYyMQ@@._V1._SX54_CR0,0,54,74_.jpg	1930000	Lisa Cholodenko	Radha Mitchell	Ally Sheedy	Patricia Clarkson	R
paradise road	1997	Drama	122	6.8	3781	http://ia.media-imdb.com/images/M/MV5BMTgzOTA1MzYxM15BMl5BanBnXkFtZTcwMzc5NDIyMQ@@._V1._SX54_CR0,0,54,74_.jpg	1920000	Bruce Beresford	Glenn Close	Frances McDormand	Pauline Collins	R
titus	1999	Drama	162	7.3	16142	http://ia.media-imdb.com/images/M/MV5BMTgwNDU4MDcyOV5BMl5BanBnXkFtZTcwMDQxNzIzMQ@@._V1._SY74_CR0,0,54,74_.jpg	1920000	Julie Taymor	Anthony Hopkins	Jessica Lange	Osheen Jones	R
communion	1989	Biography	107	5.7	3556	http://ia.media-imdb.com/images/M/MV5BMTQ0MDYxMjUwNF5BMl5BanBnXkFtZTcwNTEwMTYyMQ@@._V1._SX54_CR0,0,54,74_.jpg	1920000	Philippe Mora	Christopher Walken	Lindsay Crouse	Frances Sternhagen	R
state of grace	1990	Crime	134	7.3	13972	http://ia.media-imdb.com/images/M/MV5BMjEyNTY4ODAyMV5BMl5BanBnXkFtZTcwODQxNDI3NA@@._V1._SX54_CR0,0,54,74_.jpg	1910000	Phil Joanou	Sean Penn	Ed Harris	Gary Oldman	R
the scent of green papaya	1993	Drama	104	7.3	5273	http://ia.media-imdb.com/images/M/MV5BMjE2NDk1MjA4NF5BMl5BanBnXkFtZTcwNzIyNDQzMQ@@._V1._SX54_CR0,0,54,74_.jpg	1910000	Tran Anh Hung	Tran Nu YÃªn-KhÃª	Man San Lu	Thi Loc Truong	NULL
the decline of the american empire	1986	Comedy	101	7.3	5549	http://ia.media-imdb.com/images/M/MV5BMTMyMTY4OTg2Nl5BMl5BanBnXkFtZTcwNDE4NjYyMQ@@._V1._SX54_CR0,0,54,74_.jpg	1900000	Denys Arcand	Dominique Michel	DorothÃ©e Berryman	Louise Portal	R
the proposition	2005	Crime	104	7.5	39325	http://ia.media-imdb.com/images/M/MV5BMTAxNzkwODEwODReQTJeQWpwZ15BbWU3MDIyMjI1MzE@._V1._SX54_CR0,0,54,74_.jpg	1900000	John Hillcoat	Ray Winstone	Guy Pearce	Emily Watson	R
the piano teacher	2001	Drama	131	7.4	31424	http://ia.media-imdb.com/images/M/MV5BMTYzODg2MzYyN15BMl5BanBnXkFtZTYwNzk0MTI5._V1._SX54_CR0,0,54,74_.jpg	1900000	Michael Haneke	Isabelle Huppert	Annie Girardot	BenoÃ®t Magimel	UNRATED
a sound of thunder	2005	Action	101	4.1	15122	http://ia.media-imdb.com/images/M/MV5BMjEwOTU0NTg1OF5BMl5BanBnXkFtZTcwNTgyNTUzMQ@@._V1._SY74_CR6,0,54,74_.jpg	1890000	Peter Hyams	Edward Burns	Ben Kingsley	Catherine McCormack	PG_13
the story of qiu ju	1992	Comedy	100	7.7	3543	http://ia.media-imdb.com/images/M/MV5BMjE4ODA2OTcyOF5BMl5BanBnXkFtZTcwOTIyNjQyMQ@@._V1._SX54_CR0,0,54,74_.jpg	1890000	Yimou Zhang	Li Gong	Peiqi Liu	Liuchun Yang	PG
only lovers left alive	2013	Drama	123	7.3	34607	http://ia.media-imdb.com/images/M/MV5BMTY0NTQ1NjA0OV5BMl5BanBnXkFtZTgwMDg5NjkzMTE@._V1._SX54_CR0,0,54,74_.jpg	1880000	Jim Jarmusch	Tilda Swinton	Tom Hiddleston	Mia Wasikowska	R
the horseman on the roof	1995	Adventure	135	7.1	4443	http://ia.media-imdb.com/images/M/MV5BMTIzMzM4NTE5NV5BMl5BanBnXkFtZTcwOTk1MDAwMQ@@._V1._SX54_CR0,0,54,74_.jpg	1880000	Jean-Paul Rappeneau	Olivier Martinez	Juliette Binoche	Pierre Arditi	R
bitter moon	1992	Drama	139	7.1	21799	http://ia.media-imdb.com/images/M/MV5BMTU0ODYyODkxNF5BMl5BanBnXkFtZTcwNTU1MTAwMQ@@._V1._SX54_CR0,0,54,74_.jpg	1860000	Roman Polanski	Hugh Grant	Kristin Scott Thomas	Emmanuelle Seigner	R
henry poole is here	2008	Comedy	99	6.5	10524	http://ia.media-imdb.com/images/M/MV5BMTI5ODIwNzg0NV5BMl5BanBnXkFtZTcwOTE0NDY3MQ@@._V1._SX54_CR0,0,54,74_.jpg	1840000	Mark Pellington	Luke Wilson	George Lopez	Radha Mitchell	PG
poison ivy	1992	Drama	90	5.3	12026	http://ia.media-imdb.com/images/M/MV5BMTUyMjI1NjA1M15BMl5BanBnXkFtZTgwMDQ2Mzk5MDE@._V1._SX54_CR0,0,54,74_.jpg	1830000	Katt Shea	Drew Barrymore	Tom Skerritt	Sara Gilbert	R
the wind that shakes the barley	2006	Drama	127	7.5	32629	http://ia.media-imdb.com/images/M/MV5BMTc1MjA5ODY2Ml5BMl5BanBnXkFtZTcwMTk2MTQ1MQ@@._V1._SX54_CR0,0,54,74_.jpg	1830000	Ken Loach	Cillian Murphy	Padraic Delaney	Liam Cunningham	NOT_RATED
rudo y cursi	2008	Comedy	106	6.8	5928	http://ia.media-imdb.com/images/M/MV5BMjAxNzUwMzUzOV5BMl5BanBnXkFtZTcwMzAwNTE0Mg@@._V1._SX54_CR0,0,54,74_.jpg	1830000	Carlos CuarÃ³n	Gael GarcÃ­a Bernal	Diego Luna	Guillermo Francella	R
salaam-e-ishq	2007	Comedy	216	5.1	3751	http://ia.media-imdb.com/images/M/MV5BMTUxMTMxMTU0Nl5BMl5BanBnXkFtZTcwODAyNTA0MQ@@._V1._SX54_CR0,0,54,74_.jpg	1820000	Nikhil Advani	Salman Khan	Priyanka Chopra	Anil Kapoor	NULL
the butcher boy	1997	Comedy	110	7.2	7341	http://ia.media-imdb.com/images/M/MV5BNzA3NTM3OTM5N15BMl5BanBnXkFtZTcwMjAyMDE0MQ@@._V1._SY74_CR2,0,54,74_.jpg	1820000	Neil Jordan	Stephen Rea	Fiona Shaw	Eamonn Owens	R
tusk	2014	Comedy	102	5.9	7411	http://ia.media-imdb.com/images/M/MV5BMjI4Nzk1NjkyNl5BMl5BanBnXkFtZTgwMjk4OTUxMjE@._V1._SX54_CR0,0,54,74_.jpg	1820000	Kevin Smith	Justin Long	Michael Parks	Haley Joel Osment	R
kinky boots	2005	Comedy	107	7	11854	http://ia.media-imdb.com/images/M/MV5BMTY5OTg0NDEyNV5BMl5BanBnXkFtZTcwNDQwOTMzMQ@@._V1._SX54_CR0,0,54,74_.jpg	1820000	Julian Jarrold	Chiwetel Ejiofor	Joel Edgerton	Sarah-Jane Potts	PG_13
harry brown	2009	Action	103	7.2	66850	http://ia.media-imdb.com/images/M/MV5BMTM5NjE2NzI2Ml5BMl5BanBnXkFtZTcwNDY0ODUyMw@@._V1._SX54_CR0,0,54,74_.jpg	1820000	Daniel Barber	Michael Caine	Emily Mortimer	David Bradley	R
i shot andy warhol	1996	Biography	103	6.6	5169	http://ia.media-imdb.com/images/M/MV5BMTc4NzUwMzMwNF5BMl5BanBnXkFtZTYwNzEyMjA5._V1._SX54_CR0,0,54,74_.jpg	1810000	Mary Harron	Lili Taylor	Jared Harris	Martha Plimpton	R
the color of paradise	1999	Drama	90	8.2	9233	http://ia.media-imdb.com/images/M/MV5BMTgyMTcwOTc0Nl5BMl5BanBnXkFtZTcwNjAyNTEzMQ@@._V1._SX54_CR0,0,54,74_.jpg	1810000	Majid Majidi	Hossein Mahjoub	Mohsen Ramezani	Salameh Feyzi	PG
hysteria	2011	Comedy	100	6.7	21473	http://ia.media-imdb.com/images/M/MV5BMjI0NDExNjcwMV5BMl5BanBnXkFtZTcwOTU4Mzg2Nw@@._V1._SX54_CR0,0,54,74_.jpg	1800000	Tanya Wexler	Maggie Gyllenhaal	Hugh Dancy	Jonathan Pryce	R
boxing helena	1993	Drama	107	4.5	8679	http://ia.media-imdb.com/images/M/MV5BMTUzNjAzNjEzNV5BMl5BanBnXkFtZTYwMzg0OTg4._V1._SX54_CR0,0,54,74_.jpg	1800000	Jennifer Chambers Lynch	Julian Sands	Sherilyn Fenn	Bill Paxton	UNRATED
hurlyburly	1998	Comedy	122	5.8	8616	http://ia.media-imdb.com/images/M/MV5BNjU4NDA2MTA2NF5BMl5BanBnXkFtZTYwMTc4Mjg5._V1._SX54_CR0,0,54,74_.jpg	1800000	Anthony Drazan	Sean Penn	Kevin Spacey	Chazz Palminteri	R
stone	2010	Drama	105	5.4	31548	http://ia.media-imdb.com/images/M/MV5BMTgxOTk4MDIyOF5BMl5BanBnXkFtZTcwMzI3Nzc3Mw@@._V1._SX54_CR0,0,54,74_.jpg	1800000	John Curran	Edward Norton	Milla Jovovich	Robert De Niro	R
delicatessen	1991	Comedy	99	7.7	58549	http://ia.media-imdb.com/images/M/MV5BMTY4NzQxNjI5OF5BMl5BanBnXkFtZTcwNzA1OTYxMQ@@._V1._SX54_CR0,0,54,74_.jpg	1790000	Marc Caro	Jean-Pierre Jeunet	Marie-Laure Dougnac	Dominique Pinon	R
clay pigeons	1998	Comedy	104	6.6	9031	http://ia.media-imdb.com/images/M/MV5BMTc1NzExNDY3M15BMl5BanBnXkFtZTcwMTkzODQyMQ@@._V1._SX54_CR0,0,54,74_.jpg	1790000	David Dobkin	Joaquin Phoenix	Vince Vaughn	Janeane Garofalo	R
kal ho naa ho	2003	Comedy	186	8.1	30599	http://ia.media-imdb.com/images/M/MV5BMTkxNzU2MDczOV5BMl5BanBnXkFtZTcwNTU5NTk5Mw@@._V1._SY74_CR10,0,54,74_.jpg	1790000	Nikhil Advani	Ron Reid Jr.	Preity Zinta	Shah Rukh Khan	NULL
son of rambow	2007	Action	96	7.1	24674	http://ia.media-imdb.com/images/M/MV5BMTM1MjM0ODc5N15BMl5BanBnXkFtZTcwMjMxMDg1MQ@@._V1._SX54_CR0,0,54,74_.jpg	1780000	Garth Jennings	Bill Milner	Will Poulter	Jessica Hynes	PG_13
the mangler	1995	Comedy	106	3.8	5955	http://ia.media-imdb.com/images/M/MV5BMTc4NzczNDk3OF5BMl5BanBnXkFtZTcwNjc0NDYyMQ@@._V1._SX54_CR0,0,54,74_.jpg	1780000	Tobe Hooper	Robert Englund	Ted Levine	Daniel Matmor	R
the dangerous lives of altar boys	2002	Comedy	104	7.1	11390	http://ia.media-imdb.com/images/M/MV5BMTY4NTkyNDA4OF5BMl5BanBnXkFtZTYwNzA2NjA5._V1._SX54_CR0,0,54,74_.jpg	1780000	Peter Care	Kieran Culkin	Jena Malone	Emile Hirsch	R
naked	1993	Drama	131	7.9	19519	http://ia.media-imdb.com/images/M/MV5BMTY0OTcwNDI0MV5BMl5BanBnXkFtZTcwOTc1MDEzMQ@@._V1._SX54_CR0,0,54,74_.jpg	1770000	Mike Leigh	David Thewlis	Lesley Sharp	Katrin Cartlidge	UNRATED
somewhere	2010	Comedy	97	6.3	31527	http://ia.media-imdb.com/images/M/MV5BMTg1MzE1NDA0M15BMl5BanBnXkFtZTcwODM2MDY1Mw@@._V1._SX54_CR0,0,54,74_.jpg	1770000	Sofia Coppola	Stephen Dorff	Elle Fanning	Chris Pontius	R
holy smoke	1999	Drama	115	5.9	11210	http://ia.media-imdb.com/images/M/MV5BMTgxNDk1NzI2Ml5BMl5BanBnXkFtZTcwMjg1MjkxMQ@@._V1._SX54_CR0,0,54,74_.jpg	1760000	Jane Campion	Kate Winslet	Harvey Keitel	Julie Hamilton	R
a better life	2011	Drama	98	7.2	11697	http://ia.media-imdb.com/images/M/MV5BMTUyODMxODYwMV5BMl5BanBnXkFtZTcwMTg4MTU1NA@@._V1._SX54_CR0,0,54,74_.jpg	1750000	Chris Weitz	Demian Bichir	JosÃ© JuliÃ¡n	Eddie 'Piolin' Sotelo	PG_13
flipped	2010	Comedy	90	7.7	47463	http://ia.media-imdb.com/images/M/MV5BMTU2NjQ1Nzc4MF5BMl5BanBnXkFtZTcwNTM0NDk1Mw@@._V1._SX54_CR0,0,54,74_.jpg	1750000	Rob Reiner	Madeline Carroll	Callan McAuliffe	Rebecca De Mornay	PG
the broken hearts club: a romantic comedy	2000	Comedy	94	7	5483	http://ia.media-imdb.com/images/M/MV5BMTIzNjAzMzY5OF5BMl5BanBnXkFtZTcwMzE1OTUyMQ@@._V1._SX54_CR0,0,54,74_.jpg	1740000	Greg Berlanti	Timothy Olyphant	Dean Cain	Zach Braff	R
we need to talk about kevin	2011	Drama	112	7.5	75666	http://ia.media-imdb.com/images/M/MV5BMjE0NDE0MjYxNF5BMl5BanBnXkFtZTcwNjM2NTY5Ng@@._V1._SX54_CR0,0,54,74_.jpg	1740000	Lynne Ramsay	Tilda Swinton	John C. Reilly	Ezra Miller	R
look at me	2004	Comedy	110	7	4559	http://ia.media-imdb.com/images/M/MV5BMjE5MjcwODQ0Ml5BMl5BanBnXkFtZTcwMDUxNzgyMQ@@._V1._SX54_CR0,0,54,74_.jpg	1740000	AgnÃ¨s Jaoui	Marilou Berry	Jean-Pierre Bacri	AgnÃ¨s Jaoui	PG_13
apollo 13	1995	Adventure	140	7.6	177631	http://ia.media-imdb.com/images/M/MV5BMTM2Njg2NjU5NF5BMl5BanBnXkFtZTYwODI5MDc4._V1._SX54_CR0,0,54,74_.jpg	1740000	Ron Howard	Tom Hanks	Bill Paxton	Kevin Bacon	PG
little nikita	1988	Drama	98	6	3363	http://ia.media-imdb.com/images/M/MV5BMjEwNjEzNTg5NF5BMl5BanBnXkFtZTcwMjkzMzgxMQ@@._V1._SX54_CR0,0,54,74_.jpg	1730000	Richard Benjamin	Sidney Poitier	River Phoenix	Richard Jenkins	PG
che: part one	2008	Biography	134	7.2	34450	http://ia.media-imdb.com/images/M/MV5BNjI5NDY3MzYxMV5BMl5BanBnXkFtZTcwNTYwMDU5Mg@@._V1._SX54_CR0,0,54,74_.jpg	1730000	Steven Soderbergh	Julia Ormond	Benicio Del Toro	Oscar Isaac	NOT_RATED
last exit to brooklyn	1989	Drama	102	6.9	4115	http://ia.media-imdb.com/images/M/MV5BMjEzMzMxMTA0N15BMl5BanBnXkFtZTcwOTQ0OTUzMQ@@._V1._SX54_CR0,0,54,74_.jpg	1730000	Uli Edel	Jennifer Jason Leigh	Stephen Lang	Burt Young	R
take shelter	2011	Drama	121	7.4	54580	http://ia.media-imdb.com/images/M/MV5BNzgzODA5MTU3MF5BMl5BanBnXkFtZTcwODY4MDEwNg@@._V1._SX54_CR0,0,54,74_.jpg	1730000	Jeff Nichols	Michael Shannon	Jessica Chastain	Shea Whigham	R
